,Label,Bias,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,pro,0.4152717033213092,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,bias
0,con,0.4744795561472334,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,bias
1,pro,0.3708373947132238,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,bias
0,con,0.4711002909367319,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,bias
1,pro,0.3736736271775697,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,bias
0,con,0.4531287441354285,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,bias
1,pro,0.4101901201560228,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,bias
0,con,0.4486742581761311,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,bias
1,pro,0.3723736872980778,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,bias
0,con,0.4093518993630227,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,bias
1,pro,0.4328799798707899,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,bias
0,con,0.4351571973341251,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,bias
1,pro,0.3229759718773871,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,bias
0,con,0.4603480834487726,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,bias
1,pro,0.3866730259724882,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,bias
0,con,0.4634201427310467,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,bias
