,Label,Error,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
5,protein,0.0996405659948132,55927969108b456fafbd943503b330d7,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 05:45:41.362000+00:00,information-density,error_per_label
0,DNA,0.1807112718505123,016943c568cd45b9a283bb717cfe8d20,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 07:20:09.085000+00:00,representative-diversity,error_per_label
1,O,0.0462430222965082,016943c568cd45b9a283bb717cfe8d20,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 07:20:09.085000+00:00,representative-diversity,error_per_label
2,RNA,0.2205240174672489,016943c568cd45b9a283bb717cfe8d20,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 07:20:09.085000+00:00,representative-diversity,error_per_label
3,cell_line,0.2678270634475014,016943c568cd45b9a283bb717cfe8d20,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 07:20:09.085000+00:00,representative-diversity,error_per_label
4,cell_type,0.1975132490827558,016943c568cd45b9a283bb717cfe8d20,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 07:20:09.085000+00:00,representative-diversity,error_per_label
5,protein,0.1125164930160607,016943c568cd45b9a283bb717cfe8d20,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 07:20:09.085000+00:00,representative-diversity,error_per_label
0,DNA,0.1715491259795057,b828b8d93567474f990a0cae4ef2d805,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 07:59:45.948000+00:00,sequential-representation-least-confidence,error_per_label
1,O,0.0439930142607652,b828b8d93567474f990a0cae4ef2d805,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 07:59:45.948000+00:00,sequential-representation-least-confidence,error_per_label
2,RNA,0.2139737991266375,b828b8d93567474f990a0cae4ef2d805,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 07:59:45.948000+00:00,sequential-representation-least-confidence,error_per_label
3,cell_line,0.2492981471083661,b828b8d93567474f990a0cae4ef2d805,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 07:59:45.948000+00:00,sequential-representation-least-confidence,error_per_label
4,cell_type,0.1883408071748878,b828b8d93567474f990a0cae4ef2d805,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 07:59:45.948000+00:00,sequential-representation-least-confidence,error_per_label
5,protein,0.1018244688111379,b828b8d93567474f990a0cae4ef2d805,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 07:59:45.948000+00:00,sequential-representation-least-confidence,error_per_label
0,DNA,0.1722724532851115,6ec2f950ab1643aa93d22ade84cdc30a,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-06 00:41:26.343000+00:00,max-tag-count,error_per_label
1,O,0.0424287229597248,6ec2f950ab1643aa93d22ade84cdc30a,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-06 00:41:26.343000+00:00,max-tag-count,error_per_label
2,RNA,0.1888646288209607,6ec2f950ab1643aa93d22ade84cdc30a,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-06 00:41:26.343000+00:00,max-tag-count,error_per_label
3,cell_line,0.2332959011791128,6ec2f950ab1643aa93d22ade84cdc30a,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-06 00:41:26.343000+00:00,max-tag-count,error_per_label
4,cell_type,0.1814105177333876,6ec2f950ab1643aa93d22ade84cdc30a,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-06 00:41:26.343000+00:00,max-tag-count,error_per_label
5,protein,0.1008690113289958,6ec2f950ab1643aa93d22ade84cdc30a,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-06 00:41:26.343000+00:00,max-tag-count,error_per_label
0,DNA,0.2,50f20c1bb39345e08f1ea5006f67433b,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 06:24:14.567000+00:00,diversity,error_per_label
1,O,0.0447858742352651,50f20c1bb39345e08f1ea5006f67433b,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 06:24:14.567000+00:00,diversity,error_per_label
2,RNA,0.1997816593886462,50f20c1bb39345e08f1ea5006f67433b,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 06:24:14.567000+00:00,diversity,error_per_label
3,cell_line,0.2417181358787198,50f20c1bb39345e08f1ea5006f67433b,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 06:24:14.567000+00:00,diversity,error_per_label
4,cell_type,0.2013860578883,50f20c1bb39345e08f1ea5006f67433b,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 06:24:14.567000+00:00,diversity,error_per_label
5,protein,0.1041903635288229,50f20c1bb39345e08f1ea5006f67433b,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 06:24:14.567000+00:00,diversity,error_per_label
0,DNA,0.1658830620855937,229c7543aabe46ce9c8acb1f005259b6,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 11:13:57.036000+00:00,round-robin-highest-confidence,error_per_label
1,O,0.0440680145286233,229c7543aabe46ce9c8acb1f005259b6,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 11:13:57.036000+00:00,round-robin-highest-confidence,error_per_label
2,RNA,0.1528384279475982,229c7543aabe46ce9c8acb1f005259b6,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 11:13:57.036000+00:00,round-robin-highest-confidence,error_per_label
3,cell_line,0.2529477821448624,229c7543aabe46ce9c8acb1f005259b6,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 11:13:57.036000+00:00,round-robin-highest-confidence,error_per_label
4,cell_type,0.185690990623726,229c7543aabe46ce9c8acb1f005259b6,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 11:13:57.036000+00:00,round-robin-highest-confidence,error_per_label
5,protein,0.114063424177624,229c7543aabe46ce9c8acb1f005259b6,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 11:13:57.036000+00:00,round-robin-highest-confidence,error_per_label
0,DNA,0.1715491259795057,ab95460719ae4eaa9837cc66e0feb2ad,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 03:22:37.395000+00:00,k-means-cluster-based-bert-km,error_per_label
1,O,0.0432430115821842,ab95460719ae4eaa9837cc66e0feb2ad,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 03:22:37.395000+00:00,k-means-cluster-based-bert-km,error_per_label
2,RNA,0.1724890829694323,ab95460719ae4eaa9837cc66e0feb2ad,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 03:22:37.395000+00:00,k-means-cluster-based-bert-km,error_per_label
3,cell_line,0.2602470522178551,ab95460719ae4eaa9837cc66e0feb2ad,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 03:22:37.395000+00:00,k-means-cluster-based-bert-km,error_per_label
4,cell_type,0.1977170811251528,ab95460719ae4eaa9837cc66e0feb2ad,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 03:22:37.395000+00:00,k-means-cluster-based-bert-km,error_per_label
5,protein,0.121980071886801,ab95460719ae4eaa9837cc66e0feb2ad,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 03:22:37.395000+00:00,k-means-cluster-based-bert-km,error_per_label
0,DNA,0.1613019891500904,eab67884cbf84e65a814d39dd3b7e9fe,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 14:17:04.801000+00:00,tag-flip-historical,error_per_label
1,O,0.0452358758424137,eab67884cbf84e65a814d39dd3b7e9fe,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 14:17:04.801000+00:00,tag-flip-historical,error_per_label
2,RNA,0.1943231441048035,eab67884cbf84e65a814d39dd3b7e9fe,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 14:17:04.801000+00:00,tag-flip-historical,error_per_label
3,cell_line,0.2900056148231331,eab67884cbf84e65a814d39dd3b7e9fe,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 14:17:04.801000+00:00,tag-flip-historical,error_per_label
4,cell_type,0.1830411740725642,eab67884cbf84e65a814d39dd3b7e9fe,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 14:17:04.801000+00:00,tag-flip-historical,error_per_label
5,protein,0.1159743391419081,eab67884cbf84e65a814d39dd3b7e9fe,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 14:17:04.801000+00:00,tag-flip-historical,error_per_label
0,DNA,0.1685352622061482,232f53eef19348e891afea984d4f027a,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 04:37:31.507000+00:00,information-density,error_per_label
1,O,0.0438322994010692,232f53eef19348e891afea984d4f027a,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 04:37:31.507000+00:00,information-density,error_per_label
2,RNA,0.1997816593886462,232f53eef19348e891afea984d4f027a,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 04:37:31.507000+00:00,information-density,error_per_label
3,cell_line,0.2658618753509264,232f53eef19348e891afea984d4f027a,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 04:37:31.507000+00:00,information-density,error_per_label
4,cell_type,0.1830411740725642,232f53eef19348e891afea984d4f027a,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 04:37:31.507000+00:00,information-density,error_per_label
5,protein,0.1097411165203148,232f53eef19348e891afea984d4f027a,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 04:37:31.507000+00:00,information-density,error_per_label
0,DNA,0.1936106088004822,3c796f7359434e8ba9627feb275af101,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 06:12:25.073000+00:00,representative-diversity,error_per_label
1,O,0.045814449337319,3c796f7359434e8ba9627feb275af101,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 06:12:25.073000+00:00,representative-diversity,error_per_label
2,RNA,0.2161572052401746,3c796f7359434e8ba9627feb275af101,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 06:12:25.073000+00:00,representative-diversity,error_per_label
3,cell_line,0.2683885457608085,3c796f7359434e8ba9627feb275af101,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 06:12:25.073000+00:00,representative-diversity,error_per_label
4,cell_type,0.2034243783122707,3c796f7359434e8ba9627feb275af101,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 06:12:25.073000+00:00,representative-diversity,error_per_label
5,protein,0.1179307520815323,3c796f7359434e8ba9627feb275af101,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 06:12:25.073000+00:00,representative-diversity,error_per_label
0,DNA,0.1651597347799879,8118ed800ab44d7dbdedf1513e439218,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 06:35:54.551000+00:00,sequential-representation-least-confidence,error_per_label
1,O,0.0461787363526298,8118ed800ab44d7dbdedf1513e439218,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 06:35:54.551000+00:00,sequential-representation-least-confidence,error_per_label
2,RNA,0.1997816593886462,8118ed800ab44d7dbdedf1513e439218,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 06:35:54.551000+00:00,sequential-representation-least-confidence,error_per_label
3,cell_line,0.2692307692307692,8118ed800ab44d7dbdedf1513e439218,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 06:35:54.551000+00:00,sequential-representation-least-confidence,error_per_label
4,cell_type,0.1779453730126375,8118ed800ab44d7dbdedf1513e439218,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 06:35:54.551000+00:00,sequential-representation-least-confidence,error_per_label
5,protein,0.1069202420492288,8118ed800ab44d7dbdedf1513e439218,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 06:35:54.551000+00:00,sequential-representation-least-confidence,error_per_label
0,DNA,0.1637130801687763,55b2cae2001045d2a49a27e0a52c4d9d,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-05 22:31:43.985000+00:00,max-tag-count,error_per_label
1,O,0.0450858753066975,55b2cae2001045d2a49a27e0a52c4d9d,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-05 22:31:43.985000+00:00,max-tag-count,error_per_label
2,RNA,0.1997816593886462,55b2cae2001045d2a49a27e0a52c4d9d,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-05 22:31:43.985000+00:00,max-tag-count,error_per_label
3,cell_line,0.2436833239752947,55b2cae2001045d2a49a27e0a52c4d9d,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-05 22:31:43.985000+00:00,max-tag-count,error_per_label
4,cell_type,0.166734610680799,55b2cae2001045d2a49a27e0a52c4d9d,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-05 22:31:43.985000+00:00,max-tag-count,error_per_label
5,protein,0.1090586468902133,55b2cae2001045d2a49a27e0a52c4d9d,357f2b2118e543e8ba6ff9e01c288ccd,1cfc67339a5a410e8fd267051237da6a,28,data/processed_data/jnlpba,2024-07-05 22:31:43.985000+00:00,max-tag-count,error_per_label
0,DNA,0.1781796262808921,a0c82551b7e441aa9b433e23c5e58a9c,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 05:17:11.632000+00:00,diversity,error_per_label
1,O,0.0465323090439608,a0c82551b7e441aa9b433e23c5e58a9c,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 05:17:11.632000+00:00,diversity,error_per_label
2,RNA,0.1921397379912663,a0c82551b7e441aa9b433e23c5e58a9c,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 05:17:11.632000+00:00,diversity,error_per_label
3,cell_line,0.2557551937113981,a0c82551b7e441aa9b433e23c5e58a9c,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 05:17:11.632000+00:00,diversity,error_per_label
4,cell_type,0.1860986547085202,a0c82551b7e441aa9b433e23c5e58a9c,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 05:17:11.632000+00:00,diversity,error_per_label
5,protein,0.1213885982073797,a0c82551b7e441aa9b433e23c5e58a9c,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 05:17:11.632000+00:00,diversity,error_per_label
0,DNA,0.2209764918625678,3bbce401410e492e94105a9c86949928,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 02:24:02.052000+00:00,k-means-cluster-based-bert-km,error_per_label
1,O,0.0410572894903196,3bbce401410e492e94105a9c86949928,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 02:24:02.052000+00:00,k-means-cluster-based-bert-km,error_per_label
2,RNA,0.2008733624454148,3bbce401410e492e94105a9c86949928,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 02:24:02.052000+00:00,k-means-cluster-based-bert-km,error_per_label
3,cell_line,0.3304323413812465,3bbce401410e492e94105a9c86949928,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 02:24:02.052000+00:00,k-means-cluster-based-bert-km,error_per_label
4,cell_type,0.2056665307786384,3bbce401410e492e94105a9c86949928,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 02:24:02.052000+00:00,k-means-cluster-based-bert-km,error_per_label
5,protein,0.1431366304199463,3bbce401410e492e94105a9c86949928,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 02:24:02.052000+00:00,k-means-cluster-based-bert-km,error_per_label
0,DNA,0.184207353827607,8e13bb0e980f4c319e9cfd53c19d5d64,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 10:15:25.415000+00:00,round-robin-highest-confidence,error_per_label
1,O,0.0451073039546569,8e13bb0e980f4c319e9cfd53c19d5d64,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 10:15:25.415000+00:00,round-robin-highest-confidence,error_per_label
2,RNA,0.1670305676855895,8e13bb0e980f4c319e9cfd53c19d5d64,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 10:15:25.415000+00:00,round-robin-highest-confidence,error_per_label
3,cell_line,0.2551937113980909,8e13bb0e980f4c319e9cfd53c19d5d64,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 10:15:25.415000+00:00,round-robin-highest-confidence,error_per_label
4,cell_type,0.2056665307786384,8e13bb0e980f4c319e9cfd53c19d5d64,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 10:15:25.415000+00:00,round-robin-highest-confidence,error_per_label
5,protein,0.1210701123799991,8e13bb0e980f4c319e9cfd53c19d5d64,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 10:15:25.415000+00:00,round-robin-highest-confidence,error_per_label
0,DNA,0.1849306811332128,9fb0beb7f26f40eca2ce82310c08bec2,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 03:39:11.389000+00:00,information-density,error_per_label
1,O,0.0478930281893863,9fb0beb7f26f40eca2ce82310c08bec2,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 03:39:11.389000+00:00,information-density,error_per_label
2,RNA,0.1823144104803493,9fb0beb7f26f40eca2ce82310c08bec2,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 03:39:11.389000+00:00,information-density,error_per_label
3,cell_line,0.2585626052779337,9fb0beb7f26f40eca2ce82310c08bec2,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 03:39:11.389000+00:00,information-density,error_per_label
4,cell_type,0.1911944557684468,9fb0beb7f26f40eca2ce82310c08bec2,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 03:39:11.389000+00:00,information-density,error_per_label
5,protein,0.1167478047226898,9fb0beb7f26f40eca2ce82310c08bec2,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 03:39:11.389000+00:00,information-density,error_per_label
0,DNA,0.1869801084990958,6bd26df51649418bb80cabac75aeb9fc,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 13:17:36.246000+00:00,tag-flip-historical,error_per_label
1,O,0.0473037403705013,6bd26df51649418bb80cabac75aeb9fc,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 13:17:36.246000+00:00,tag-flip-historical,error_per_label
2,RNA,0.2237991266375545,6bd26df51649418bb80cabac75aeb9fc,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 13:17:36.246000+00:00,tag-flip-historical,error_per_label
3,cell_line,0.2942167321729365,6bd26df51649418bb80cabac75aeb9fc,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 13:17:36.246000+00:00,tag-flip-historical,error_per_label
4,cell_type,0.1909906237260497,6bd26df51649418bb80cabac75aeb9fc,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 13:17:36.246000+00:00,tag-flip-historical,error_per_label
5,protein,0.1309431730288002,6bd26df51649418bb80cabac75aeb9fc,56e4917f2984418aaaf14d7afc5a9c07,3af94be0006d4749b0e912c1df8e3802,67,data/processed_data/jnlpba,2024-08-03 13:17:36.246000+00:00,tag-flip-historical,error_per_label
0,DNA,0.2284508740204942,3da0f95fa3514f9b898c8864ca65f200,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 05:18:25.728000+00:00,representative-diversity,error_per_label
1,O,0.0504537516205415,3da0f95fa3514f9b898c8864ca65f200,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 05:18:25.728000+00:00,representative-diversity,error_per_label
2,RNA,0.2008733624454148,3da0f95fa3514f9b898c8864ca65f200,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 05:18:25.728000+00:00,representative-diversity,error_per_label
3,cell_line,0.2869174620999438,3da0f95fa3514f9b898c8864ca65f200,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 05:18:25.728000+00:00,representative-diversity,error_per_label
4,cell_type,0.2123929881777415,3da0f95fa3514f9b898c8864ca65f200,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 05:18:25.728000+00:00,representative-diversity,error_per_label
5,protein,0.1384503389599163,3da0f95fa3514f9b898c8864ca65f200,81f12198adaa4544a6244d1fd2dca4a6,d986ad8487de4021a4a306d447818903,63,data/processed_data/jnlpba,2024-08-03 05:18:25.728000+00:00,representative-diversity,error_per_label
0,DNA,0.1738396624472573,0e801a770eef4037ababb0e444486bfd,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 05:23:50.799000+00:00,sequential-representation-least-confidence,error_per_label
1,O,0.0474644552301972,0e801a770eef4037ababb0e444486bfd,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 05:23:50.799000+00:00,sequential-representation-least-confidence,error_per_label
2,RNA,0.1975982532751091,0e801a770eef4037ababb0e444486bfd,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 05:23:50.799000+00:00,sequential-representation-least-confidence,error_per_label
3,cell_line,0.3006737787759685,0e801a770eef4037ababb0e444486bfd,9936ea12bf444bb285182bb826dc5e72,a2db108b72fb4ae1967eacf5124fec5a,62,data/processed_data/jnlpba,2024-08-03 05:23:50.799000+00:00,sequential-representation-least-confidence,error_per_label
